time,buy_yuan_per_kwh,sell_yuan_per_kwh
28440000,0.709584,0.212859
28443600,0.745874,0.238050
28447200,0.779594,0.231195
28450800,0.730593,0.240660
28454400,0.694522,0.227984
28458000,0.722543,0.248116
28461600,0.398813,0.250593
28465200,0.253688,0.233688
28468800,0.248121,0.228121
28472400,0.198507,0.178507
28476000,0.335227,0.263431
28479600,0.667808,0.235654
28483200,1.004119,0.210954
28486800,1.054476,0.257587
28490400,1.006483,0.255103
28494000,0.868278,0.227773
28497600,0.855242,0.209172
28501200,0.546982,0.196870
28504800,0.590949,0.192047
28508400,0.716264,0.250932
28512000,0.715876,0.252465
28515600,0.756150,0.250818
28519200,0.699878,0.254894
28522800,0.646119,0.268601
28526400,0.646559,0.261940
28530000,0.586676,0.276608
28533600,0.612231,0.267088
28537200,0.586816,0.249850
28540800,0.513633,0.220029
28544400,0.604788,0.219973
28548000,0.239860,0.209323
28551600,0.141370,0.121370
28555200,0.187405,0.167405
28558800,0.181658,0.161658
28562400,0.319006,0.209418
28566000,0.652860,0.218157
28569600,0.967186,0.209546
28573200,1.138820,0.206770
28576800,1.180878,0.192209
28580400,1.068847,0.224367
28584000,1.079460,0.223352
28587600,0.735583,0.196644
28591200,0.744791,0.210533
28594800,0.731990,0.163690
28598400,0.706041,0.159097
28602000,0.658476,0.169713
28605600,0.670843,0.161468
28609200,0.662809,0.152420
28612800,0.639675,0.148596
28616400,0.715158,0.190131
28620000,0.672763,0.249782
28623600,0.757935,0.285932
28627200,0.763997,0.265934
28630800,0.756383,0.251867
28634400,0.376383,0.224500
28638000,0.233587,0.213587
28641600,0.245698,0.225698
28645200,0.268482,0.248482
28648800,0.388551,0.265001
28652400,0.716831,0.230316
28656000,0.926978,0.261907
28659600,0.973403,0.244016
28663200,1.163227,0.214384
28666800,0.963003,0.284061
28670400,1.056289,0.304113
28674000,0.678405,0.284979
28677600,0.672249,0.291885
28681200,0.694145,0.269098
28684800,0.651968,0.246446
28688400,0.725122,0.239474
28692000,0.704263,0.276874
28695600,0.702631,0.252866
28699200,0.672768,0.238649
28702800,0.684755,0.232480
28706400,0.732013,0.197977
28710000,0.735921,0.161929
28713600,0.781965,0.165004
28717200,0.740837,0.193390
28720800,0.418779,0.202874
28724400,0.315368,0.196447
28728000,0.270820,0.193009
28731600,0.286958,0.229955
28735200,0.395857,0.244797
28738800,0.709154,0.249190
28742400,1.060813,0.231641
28746000,1.207158,0.249568
28749600,1.181966,0.217560
28753200,1.028067,0.177850
28756800,1.039899,0.208349
28760400,0.675904,0.221682
28764000,0.680173,0.178456
28767600,0.658301,0.209678
28771200,0.773742,0.232601
28774800,0.712148,0.248658
28778400,0.680231,0.229624
28782000,0.667424,0.242567
28785600,0.748367,0.260532
28789200,0.675439,0.253884
28792800,0.680843,0.235340
28796400,0.701875,0.258538
28800000,0.726709,0.260056
28803600,0.767020,0.227209
28807200,0.426244,0.233669
28810800,0.289643,0.215085
28814400,0.301131,0.235865
28818000,0.246081,0.223085
28821600,0.358779,0.239622
28825200,0.675702,0.252756
28828800,1.030186,0.228553
28832400,1.055124,0.268628
28836000,1.106157,0.253340
28839600,0.885697,0.224650
28843200,0.927431,0.242195
28846800,0.558569,0.187371
28850400,0.547348,0.190349
28854000,0.626703,0.222051
28857600,0.658075,0.228791
28861200,0.715965,0.221516
28864800,0.387293,0.201853
28868400,0.345560,0.204994
28872000,0.393706,0.198092
28875600,0.328698,0.186158
28879200,0.726511,0.205771
28882800,1.052509,0.252460
28886400,1.014755,0.299948
28890000,0.684002,0.300132
28893600,0.367086,0.298275
28897200,0.290542,0.270542
28900800,0.282314,0.262314
28904400,0.274786,0.254786
28908000,0.385441,0.315374
28911600,0.749347,0.334753
28915200,1.283390,0.269732
28918800,1.275904,0.257181
28922400,1.333048,0.259049
28926000,1.078016,0.240415
28929600,1.054250,0.157240
28933200,0.644483,0.175565
28936800,0.647968,0.197607
28940400,0.704916,0.169659
28944000,0.692377,0.178408
28947600,0.680734,0.185068
28951200,0.340566,0.171431
28954800,0.294035,0.183358
28958400,0.288587,0.199508
28962000,0.311715,0.230279
28965600,0.566617,0.260809
28969200,0.891369,0.280765
28972800,0.983469,0.276421
28976400,0.690950,0.270785
28980000,0.341150,0.278725
28983600,0.254038,0.234038
28987200,0.246871,0.226871
28990800,0.245478,0.225478
28994400,0.327138,0.230894
28998000,0.690149,0.247562
29001600,1.142626,0.258750
29005200,1.242041,0.225974
29008800,1.332208,0.212436
29012400,1.240873,0.222292
29016000,1.197399,0.248256
29019600,0.768004,0.211022
29023200,0.823952,0.223389
29026800,0.828966,0.237436
29030400,0.818379,0.233755
29034000,0.782675,0.232407
29037600,0.409278,0.210231
29041200,0.362528,0.201317
29044800,0.366533,0.195198
29048400,0.384740,0.188482
29052000,0.803697,0.242585
29055600,1.168118,0.270395
29059200,1.064187,0.298043
29062800,0.728548,0.295097
29066400,0.424172,0.273540
29070000,0.288983,0.268983
29073600,0.290581,0.270581
29077200,0.313959,0.280902
29080800,0.422130,0.255671
29084400,0.865872,0.254015
29088000,1.295364,0.297650
29091600,1.198096,0.244510
29095200,1.263721,0.274788
29098800,1.046525,0.282372
29102400,1.016333,0.253320
29106000,0.675669,0.271345
29109600,0.731867,0.326847
29113200,0.759428,0.328346
29116800,0.788306,0.310999
29120400,0.758414,0.285808
29124000,0.428372,0.289739
29127600,0.520505,0.283675
29131200,0.496743,0.262474
29134800,0.468746,0.264384
29138400,0.759802,0.232475
29142000,1.048490,0.218578
29145600,1.021372,0.226230
29149200,0.643226,0.233023
29152800,0.309544,0.242368
29156400,0.250147,0.230147
29160000,0.265847,0.241977
29163600,0.267597,0.242051
29167200,0.342226,0.278962
29170800,0.747698,0.262167
29174400,1.237981,0.265829
29178000,1.113197,0.201859
29181600,1.169113,0.176970
29185200,1.094151,0.197325
29188800,0.935493,0.193148
29192400,0.576869,0.195932
29196000,0.582232,0.186320
29199600,0.612842,0.201011
29203200,0.617172,0.216532
29206800,0.601066,0.227696
29210400,0.288688,0.231413
29214000,0.293018,0.244966
29217600,0.303790,0.239692
29221200,0.288606,0.267146
29224800,0.603652,0.282488
29228400,1.023471,0.338704
29232000,1.042606,0.308471
29235600,0.732506,0.310420
29239200,0.352547,0.285401
29242800,0.235015,0.215015
29246400,0.281299,0.261299
29250000,0.232141,0.212141
29253600,0.363191,0.245840
29257200,0.746753,0.225290
29260800,1.313564,0.205776
29264400,1.254737,0.212609
29268000,1.198108,0.220065
29271600,1.032159,0.223194
29275200,0.973281,0.254076
29278800,0.601733,0.267273
29282400,0.656537,0.251478
29286000,0.693454,0.236179
29289600,0.650473,0.274355
29293200,0.665707,0.244632
29296800,0.343938,0.281864
29300400,0.374022,0.267335
29304000,0.376006,0.241626
29307600,0.388392,0.222023
29311200,0.752243,0.219493
29314800,1.149197,0.196576
29318400,1.067877,0.181913
29322000,0.717996,0.197925
29325600,0.352694,0.214438
29329200,0.260187,0.230470
29332800,0.259410,0.239410
29336400,0.257125,0.237125
29340000,0.355642,0.214021
29343600,0.683847,0.224374
29347200,1.135651,0.168522
29350800,1.227891,0.227530
29354400,1.238333,0.263582
29358000,1.026842,0.290659
29361600,1.012868,0.253459
29365200,0.604038,0.291529
29368800,0.612196,0.258740
29372400,0.614905,0.268144
29376000,0.610523,0.265866
29379600,0.685499,0.234026
29383200,0.309594,0.255419
29386800,0.321472,0.262123
29390400,0.375100,0.297069
29394000,0.389633,0.272429
29397600,0.719354,0.236637
29401200,1.011216,0.211832
29404800,0.943697,0.179109
29408400,0.604243,0.219499
29412000,0.245684,0.181022
29415600,0.150064,0.130064
29419200,0.151014,0.131014
29422800,0.168350,0.148350
29426400,0.310026,0.216863
29430000,0.620817,0.232201
29433600,1.103320,0.246480
29437200,1.090088,0.257444
29440800,1.092191,0.322947
29444400,1.062022,0.289339
29448000,1.081967,0.298407
29451600,0.669542,0.306538
29455200,0.709454,0.321534
29458800,0.722435,0.305793
29462400,0.699962,0.323351
29466000,0.633935,0.305034
29469600,0.331516,0.281605
29473200,0.303924,0.269282
29476800,0.327113,0.247722
29480400,0.327329,0.256561
29484000,0.691041,0.255814
29487600,1.131633,0.221149
29491200,1.161550,0.186396
29494800,0.774679,0.188107
29498400,0.432693,0.191555
29502000,0.304833,0.201202
29505600,0.315796,0.208731
29509200,0.286394,0.245577
29512800,0.333520,0.212612
29516400,0.689142,0.226044
29520000,1.222029,0.229867
29523600,1.090344,0.171149
29527200,1.132361,0.192206
29530800,0.946872,0.223329
29534400,1.041680,0.227241
29538000,0.661863,0.228972
29541600,0.618023,0.226261
29545200,0.631603,0.241603
29548800,0.628857,0.244940
29552400,0.693937,0.287877
29556000,0.349123,0.287412
29559600,0.329196,0.252010
29563200,0.348426,0.260196
29566800,0.307249,0.260587
29570400,0.619366,0.258370
29574000,1.015138,0.294174
29577600,0.945594,0.253167
29581200,0.574493,0.257612
29584800,0.272588,0.248837
29588400,0.177719,0.157719
29592000,0.178988,0.158988
29595600,0.178417,0.158417
29599200,0.253492,0.203557
29602800,0.692603,0.212386
29606400,1.267378,0.229037
29610000,1.218932,0.247477
29613600,1.255641,0.233811
29617200,1.031485,0.255030
29620800,1.012195,0.222843
29624400,0.667638,0.230446
29628000,0.686847,0.211177
29631600,0.691120,0.218192
29635200,0.706475,0.280914
29638800,0.722048,0.275587
29642400,0.356798,0.276286
29646000,0.347953,0.279296
29649600,0.345336,0.294916
29653200,0.365065,0.273793
29656800,0.743687,0.274345
29660400,1.094446,0.228971
29664000,1.009600,0.228012
29667600,0.612430,0.233851
29671200,0.266216,0.205434
29674800,0.223538,0.203538
29678400,0.243845,0.223845
29682000,0.244631,0.224631
29685600,0.360750,0.265140
29689200,0.664707,0.273678
29692800,1.271602,0.274842
29696400,1.257122,0.218557
29700000,1.183143,0.203648
29703600,1.028300,0.219858
29707200,0.991430,0.190751
29710800,0.682278,0.140426
29714400,0.684775,0.166687
29718000,0.688942,0.151169
29721600,0.713710,0.198009
29725200,0.662542,0.163837
29728800,0.305076,0.149593
29732400,0.332185,0.196245
29736000,0.300748,0.196215
29739600,0.301704,0.208926
29743200,0.654505,0.233719
29746800,1.000413,0.207572
29750400,1.010853,0.195652
29754000,0.676420,0.204680
29757600,0.368860,0.224483
29761200,0.250212,0.225933
29764800,0.248796,0.228796
29768400,0.242077,0.222077
29772000,0.337765,0.240016
29775600,0.706337,0.225075
29779200,1.394625,0.269292
29782800,1.396644,0.301560
29786400,1.427580,0.347567
29790000,1.210168,0.266380
29793600,1.142891,0.348536
29797200,0.755718,0.288800
29800800,0.771743,0.291066
29804400,0.768565,0.259610
29808000,0.785730,0.245362
29811600,0.760474,0.242302
29815200,0.401497,0.245675
29818800,0.377350,0.238738
29822400,0.397284,0.233244
29826000,0.412109,0.220443
29829600,0.694461,0.233773
29833200,1.092786,0.178193
29836800,1.040230,0.169708
29840400,0.692832,0.200236
29844000,0.333795,0.199757
29847600,0.271084,0.212818
29851200,0.266856,0.231291
29854800,0.276909,0.240243
29858400,0.384772,0.247464
29862000,0.692997,0.239245
29865600,1.192442,0.203039
29869200,1.180159,0.209838
29872800,1.140631,0.231130
29876400,0.966944,0.255934
29880000,1.032813,0.226596
29883600,0.656676,0.269395
29887200,0.689145,0.263980
29890800,0.706021,0.268251
29894400,0.654774,0.230671
29898000,0.685013,0.233836
29901600,0.308648,0.250131
29905200,0.320176,0.215369
29908800,0.302454,0.217418
29912400,0.292805,0.228146
29916000,0.610711,0.263750
29919600,0.992063,0.247639
29923200,1.048530,0.236878
29926800,0.658633,0.223993
29930400,0.314027,0.236903
29934000,0.229392,0.209392
29937600,0.223895,0.203895
29941200,0.191333,0.171333
29944800,0.359503,0.234075
29948400,0.742526,0.220983
29952000,1.297165,0.238283
29955600,1.257723,0.247859
29959200,1.111355,0.232097
29962800,1.028824,0.287669
29966400,1.000346,0.286692
29970000,0.674359,0.301620
29973600,0.670913,0.274896
29977200,0.701375,0.288302
29980800,0.665180,0.264347
29984400,0.717161,0.273660
29988000,0.316570,0.257026
29991600,0.368852,0.223012
29995200,0.422146,0.241386
29998800,0.440606,0.233520
30002400,0.829550,0.259782
30006000,1.172191,0.257925
30009600,1.210548,0.199425
30013200,0.815764,0.220849
30016800,0.390262,0.202534
30020400,0.300822,0.218094
30024000,0.316058,0.224690
30027600,0.303302,0.217734
30031200,0.351733,0.215382
30034800,0.684222,0.229383
30038400,1.042443,0.241314
30042000,1.124486,0.226352
30045600,1.022877,0.207356
30049200,0.909025,0.187993
30052800,0.882976,0.224766
30056400,0.493282,0.192281
30060000,0.515767,0.175529
30063600,0.525597,0.202786
30067200,0.602136,0.208041
30070800,0.554509,0.214109
30074400,0.209936,0.189936
30078000,0.182343,0.162343
30081600,0.133144,0.113144
30085200,0.210715,0.190715
30088800,0.668560,0.229574
30092400,1.029281,0.172742
30096000,1.003954,0.194729
30099600,0.657769,0.249027
30103200,0.347866,0.235263
30106800,0.244201,0.224201
30110400,0.234641,0.214641
30114000,0.243320,0.223320
30117600,0.323683,0.221322
30121200,0.644789,0.228617
30124800,1.162239,0.171393
30128400,1.113969,0.218872
30132000,1.152437,0.229176
30135600,0.984494,0.234503
30139200,0.999298,0.223682
30142800,0.704649,0.264738
30146400,0.690426,0.255554
30150000,0.737556,0.253722
30153600,0.633852,0.226089
30157200,0.635246,0.244953
30160800,0.287181,0.237958
30164400,0.362421,0.231519
30168000,0.304879,0.267409
30171600,0.299117,0.264985
30175200,0.705695,0.254848
30178800,1.005077,0.230275
30182400,1.017767,0.252019
30186000,0.673753,0.227532
30189600,0.344385,0.246175
30193200,0.288388,0.268388
30196800,0.292328,0.263837
30200400,0.318176,0.262934
30204000,0.393169,0.251695
30207600,0.701237,0.201078
30211200,1.197263,0.238127
30214800,1.100031,0.286296
30218400,1.139614,0.271165
30222000,0.974824,0.292089
30225600,0.944445,0.277474
30229200,0.639172,0.297291
30232800,0.601520,0.300366
30236400,0.657689,0.289459
30240000,0.608360,0.281683
30243600,0.683425,0.291529
30247200,0.313127,0.263432
30250800,0.342837,0.251177
30254400,0.329062,0.229243
30258000,0.363207,0.227707
30261600,0.722194,0.260822
30265200,0.959635,0.227471
30268800,1.040017,0.220309
30272400,0.695739,0.258253
30276000,0.346649,0.229531
30279600,0.263293,0.243293
30283200,0.247403,0.227403
30286800,0.215889,0.195889
30290400,0.334103,0.230675
30294000,0.687770,0.253716
30297600,1.253888,0.285809
30301200,1.216151,0.294078
30304800,1.291093,0.359664
30308400,1.164893,0.353376
30312000,1.158605,0.355706
30315600,0.764090,0.358957
30319200,0.774709,0.364358
30322800,0.824504,0.322856
30326400,0.778203,0.330749
30330000,0.791407,0.351155
30333600,0.407839,0.296567
30337200,0.386784,0.305651
30340800,0.409287,0.281636
30344400,0.410891,0.289341
30348000,0.750590,0.285837
30351600,1.091523,0.245513
30355200,1.023581,0.239063
30358800,0.672989,0.245978
30362400,0.330438,0.215217
30366000,0.257913,0.235957
30369600,0.267944,0.238885
30373200,0.253954,0.233954
30376800,0.384105,0.233102
30380400,0.736649,0.223942
30384000,1.164294,0.203523
30387600,1.251785,0.201329
30391200,1.328956,0.205444
30394800,1.175074,0.230233
30398400,1.201536,0.203789
30402000,0.840321,0.237955
30405600,0.862619,0.209736
30409200,0.861096,0.187378
30412800,0.799806,0.191061
30416400,0.865065,0.184883
30420000,0.499510,0.193193
30423600,0.476001,0.223596
30427200,0.427180,0.224138
30430800,0.428649,0.214756
30434400,0.755710,0.248764
30438000,1.116824,0.254624
30441600,1.131864,0.205725
30445200,0.725742,0.197364
30448800,0.332930,0.209666
30452400,0.230991,0.206268
30456000,0.226189,0.206189
30459600,0.246344,0.226344
30463200,0.296645,0.258665
30466800,0.651356,0.255907
30470400,1.213905,0.286217
30474000,1.253343,0.246302
30477600,1.199580,0.298704
30481200,0.986396,0.270611
30484800,0.994907,0.278504
30488400,0.656382,0.263112
30492000,0.658523,0.219996
30495600,0.657181,0.240091
30499200,0.690904,0.231187
30502800,0.764396,0.225673
30506400,0.421698,0.231472
30510000,0.373635,0.257062
30513600,0.374878,0.257225
30517200,0.420538,0.246751
30520800,0.699386,0.252765
30524400,1.049182,0.256824
30528000,1.017075,0.240735
30531600,0.670288,0.205861
30535200,0.335025,0.226941
30538800,0.254403,0.234403
30542400,0.256989,0.236989
30546000,0.282544,0.262544
30549600,0.389656,0.255535
30553200,0.710454,0.234943
30556800,1.143633,0.180899
30560400,1.032781,0.233070
30564000,1.089861,0.210629
30567600,1.064567,0.207815
30571200,1.073536,0.217242
30574800,0.732723,0.238164
30578400,0.697141,0.223597
30582000,0.689200,0.215350
30585600,0.762458,0.256274
30589200,0.818257,0.242943
30592800,0.495666,0.247665
30596400,0.488364,0.248977
30600000,0.459541,0.230850
30603600,0.458276,0.223021
30607200,0.752548,0.233826
30610800,1.001630,0.180888
30614400,0.945467,0.226370
30618000,0.602509,0.243979
30621600,0.254592,0.234592
30625200,0.128933,0.108933
30628800,0.161294,0.141294
30632400,0.158957,0.138957
30636000,0.242626,0.222626
30639600,0.583938,0.203379
30643200,1.079000,0.215917
30646800,1.065791,0.185977
30650400,1.153087,0.163758
30654000,0.918227,0.190863
30657600,0.833785,0.203487
30661200,0.518462,0.177470
30664800,0.551428,0.179173
30668400,0.588419,0.190518
30672000,0.555836,0.212925
30675600,0.541044,0.193492
30679200,0.197534,0.177534
30682800,0.220989,0.200989
30686400,0.278397,0.243688
30690000,0.275434,0.247324
30693600,0.640020,0.260294
30697200,1.140092,0.265368
30700800,1.119114,0.258082
30704400,0.765359,0.209534
30708000,0.413656,0.218799
30711600,0.307964,0.203113
30715200,0.312359,0.231562
30718800,0.318983,0.250917
30722400,0.398889,0.262125
30726000,0.731649,0.283264
30729600,1.250605,0.277158
30733200,1.373215,0.203137
30736800,1.428483,0.262485
30740400,1.242689,0.240250
30744000,1.264244,0.193216
30747600,0.850995,0.188232
30751200,0.812387,0.211741
30754800,0.835221,0.226510
30758400,0.869125,0.220653
30762000,0.796528,0.226088
30765600,0.398532,0.211585
30769200,0.445429,0.209975
30772800,0.445571,0.209234
30776400,0.489782,0.225975
30780000,0.805274,0.215153
30783600,1.164330,0.270329
30787200,1.138294,0.265056
30790800,0.795510,0.243380
30794400,0.479500,0.262494
30798000,0.324058,0.252879
30801600,0.304215,0.272511
30805200,0.308811,0.270322
30808800,0.390207,0.278510
30812400,0.700097,0.230921
30816000,1.252415,0.237683
30819600,1.306223,0.247168
30823200,1.257997,0.262833
30826800,1.112335,0.279159
30830400,1.042279,0.306897
30834000,0.642444,0.327363
30837600,0.632804,0.282903
30841200,0.640171,0.306093
30844800,0.649154,0.241728
