time,band,buy_da,sell_da,buy_realized,sell_realized,eps_buy,eps_sell
28692000,F,0.634570,0.187500,0.704263,0.276874,0.069693,0.089374
28695600,F,0.634570,0.187500,0.702631,0.252866,0.068061,0.065366
28699200,F,0.634570,0.187500,0.672768,0.238649,0.038198,0.051149
28702800,F,0.634570,0.187500,0.684755,0.232480,0.050185,0.044980
28706400,F,0.634570,0.187500,0.732013,0.197977,0.097443,0.010477
28710000,F,0.634570,0.187500,0.735921,0.161929,0.101351,-0.025571
28713600,F,0.634570,0.187500,0.781965,0.165004,0.147395,-0.022496
28717200,F,0.634570,0.187500,0.740837,0.193390,0.106267,0.005890
28720800,V,0.283590,0.187500,0.418779,0.202874,0.135189,0.015374
28724400,D,0.183310,0.187500,0.315368,0.196447,0.132058,0.008947
28728000,D,0.183310,0.187500,0.270820,0.193009,0.087510,0.005509
28731600,D,0.183310,0.187500,0.286958,0.229955,0.103648,0.042455
28735200,V,0.283590,0.187500,0.395857,0.244797,0.112267,0.057297
28738800,F,0.634570,0.187500,0.709154,0.249190,0.074584,0.061690
28742400,P,0.985550,0.187500,1.060813,0.231641,0.075263,0.044141
28746000,S,1.135970,0.187500,1.207158,0.249568,0.071188,0.062068
28749600,S,1.135970,0.187500,1.181966,0.217560,0.045996,0.030060
28753200,P,0.985550,0.187500,1.028067,0.177850,0.042517,-0.009650
28756800,P,0.985550,0.187500,1.039899,0.208349,0.054349,0.020849
28760400,F,0.634570,0.187500,0.675904,0.221682,0.041334,0.034182
28764000,F,0.634570,0.187500,0.680173,0.178456,0.045603,-0.009044
28767600,F,0.634570,0.187500,0.658301,0.209678,0.023731,0.022178
28771200,F,0.634570,0.187500,0.773742,0.232601,0.139172,0.045101
28774800,F,0.634570,0.187500,0.712148,0.248658,0.077578,0.061158
28778400,F,0.634570,0.187500,0.680231,0.229624,0.045661,0.042124
28782000,F,0.634570,0.187500,0.667424,0.242567,0.032854,0.055067
28785600,F,0.634570,0.187500,0.748367,0.260532,0.113797,0.073032
28789200,F,0.634570,0.187500,0.675439,0.253884,0.040869,0.066384
28792800,F,0.634570,0.187500,0.680843,0.235340,0.046273,0.047840
28796400,F,0.634570,0.187500,0.701875,0.258538,0.067305,0.071038
28800000,F,0.634570,0.187500,0.726709,0.260056,0.092139,0.072556
28803600,F,0.634570,0.187500,0.767020,0.227209,0.132450,0.039709
28807200,V,0.283590,0.187500,0.426244,0.233669,0.142654,0.046169
28810800,D,0.183310,0.187500,0.289643,0.215085,0.106333,0.027585
28814400,D,0.183310,0.187500,0.301131,0.235865,0.117821,0.048365
28818000,D,0.183310,0.187500,0.246081,0.223085,0.062771,0.035585
28821600,V,0.283590,0.187500,0.358779,0.239622,0.075189,0.052122
28825200,F,0.634570,0.187500,0.675702,0.252756,0.041132,0.065256
28828800,P,0.985550,0.187500,1.030186,0.228553,0.044636,0.041053
28832400,S,1.135970,0.187500,1.055124,0.268628,-0.080846,0.081128
28836000,S,1.135970,0.187500,1.106157,0.253340,-0.029813,0.065840
28839600,P,0.985550,0.187500,0.885697,0.224650,-0.099853,0.037150
28843200,P,0.985550,0.187500,0.927431,0.242195,-0.058119,0.054695
28846800,F,0.634570,0.187500,0.558569,0.187371,-0.076001,-0.000129
28850400,F,0.634570,0.187500,0.547348,0.190349,-0.087222,0.002849
28854000,F,0.634570,0.187500,0.626703,0.222051,-0.007867,0.034551
28857600,F,0.634570,0.187500,0.658075,0.228791,0.023505,0.041291
28861200,F,0.634570,0.187500,0.715965,0.221516,0.081395,0.034016
28864800,V,0.283590,0.187500,0.387293,0.201853,0.103703,0.014353
28868400,V,0.283590,0.187500,0.345560,0.204994,0.061970,0.017494
28872000,V,0.283590,0.187500,0.393706,0.198092,0.110116,0.010592
28875600,V,0.283590,0.187500,0.328698,0.186158,0.045108,-0.001342
28879200,F,0.634570,0.187500,0.726511,0.205771,0.091941,0.018271
28882800,P,0.985550,0.187500,1.052509,0.252460,0.066959,0.064960
28886400,P,0.985550,0.187500,1.014755,0.299948,0.029205,0.112448
28890000,F,0.634570,0.187500,0.684002,0.300132,0.049432,0.112632
28893600,V,0.283590,0.187500,0.367086,0.298275,0.083496,0.110775
28897200,D,0.183310,0.187500,0.290542,0.270542,0.107232,0.119017
28900800,D,0.183310,0.187500,0.282314,0.262314,0.099004,0.111853
28904400,D,0.183310,0.187500,0.274786,0.254786,0.091476,0.120933
28908000,V,0.283590,0.187500,0.385441,0.315374,0.101851,0.127874
28911600,F,0.634570,0.187500,0.749347,0.334753,0.114777,0.147253
28915200,S,1.135970,0.187500,1.283390,0.269732,0.147420,0.082232
28918800,S,1.135970,0.187500,1.275904,0.257181,0.139934,0.069681
28922400,S,1.135970,0.187500,1.333048,0.259049,0.197078,0.071549
28926000,P,0.985550,0.187500,1.078016,0.240415,0.092466,0.052915
28929600,P,0.985550,0.187500,1.054250,0.157240,0.068700,-0.030260
28933200,F,0.634570,0.187500,0.644483,0.175565,0.009913,-0.011935
28936800,F,0.634570,0.187500,0.647968,0.197607,0.013398,0.010107
28940400,F,0.634570,0.187500,0.704916,0.169659,0.070346,-0.017841
28944000,F,0.634570,0.187500,0.692377,0.178408,0.057807,-0.009092
28947600,F,0.634570,0.187500,0.680734,0.185068,0.046164,-0.002432
28951200,V,0.283590,0.187500,0.340566,0.171431,0.056976,-0.016069
28954800,V,0.283590,0.187500,0.294035,0.183358,0.010445,-0.004142
28958400,V,0.283590,0.187500,0.288587,0.199508,0.004997,0.012008
28962000,V,0.283590,0.187500,0.311715,0.230279,0.028125,0.042779
28965600,F,0.634570,0.187500,0.566617,0.260809,-0.067953,0.073309
28969200,P,0.985550,0.187500,0.891369,0.280765,-0.094181,0.093265
28972800,P,0.985550,0.187500,0.983469,0.276421,-0.002081,0.088921
28976400,F,0.634570,0.187500,0.690950,0.270785,0.056380,0.083285
28980000,V,0.283590,0.187500,0.341150,0.278725,0.057560,0.091225
28983600,D,0.183310,0.187500,0.254038,0.234038,0.070728,0.074538
28987200,D,0.183310,0.187500,0.246871,0.226871,0.063561,0.065729
28990800,D,0.183310,0.187500,0.245478,0.225478,0.062168,0.062168
28994400,V,0.283590,0.187500,0.327138,0.230894,0.043548,0.043394
28998000,F,0.634570,0.187500,0.690149,0.247562,0.055579,0.060062
29001600,S,1.135970,0.187500,1.142626,0.258750,0.006656,0.071250
29005200,S,1.135970,0.187500,1.242041,0.225974,0.106071,0.038474
29008800,S,1.135970,0.187500,1.332208,0.212436,0.196238,0.024936
29012400,P,0.985550,0.187500,1.240873,0.222292,0.255323,0.034792
29016000,P,0.985550,0.187500,1.197399,0.248256,0.211849,0.060756
29019600,F,0.634570,0.187500,0.768004,0.211022,0.133434,0.023522
29023200,F,0.634570,0.187500,0.823952,0.223389,0.189382,0.035889
29026800,F,0.634570,0.187500,0.828966,0.237436,0.194396,0.049936
29030400,F,0.634570,0.187500,0.818379,0.233755,0.183809,0.046255
29034000,F,0.634570,0.187500,0.782675,0.232407,0.148105,0.044907
29037600,V,0.283590,0.187500,0.409278,0.210231,0.125688,0.022731
29041200,V,0.283590,0.187500,0.362528,0.201317,0.078938,0.013817
29044800,V,0.283590,0.187500,0.366533,0.195198,0.082943,0.007698
29048400,V,0.283590,0.187500,0.384740,0.188482,0.101150,0.000982
29052000,F,0.634570,0.187500,0.803697,0.242585,0.169127,0.055085
29055600,P,0.985550,0.187500,1.168118,0.270395,0.182568,0.082895
29059200,P,0.985550,0.187500,1.064187,0.298043,0.078637,0.110543
29062800,F,0.634570,0.187500,0.728548,0.295097,0.093978,0.107597
29066400,V,0.283590,0.187500,0.424172,0.273540,0.140582,0.086040
29070000,D,0.183310,0.187500,0.288983,0.268983,0.105673,0.087484
29073600,D,0.183310,0.187500,0.290581,0.270581,0.107271,0.086245
29077200,D,0.183310,0.187500,0.313959,0.280902,0.130649,0.093402
29080800,V,0.283590,0.187500,0.422130,0.255671,0.138540,0.068171
29084400,F,0.634570,0.187500,0.865872,0.254015,0.231302,0.066515
29088000,S,1.135970,0.187500,1.295364,0.297650,0.159394,0.110150
29091600,S,1.135970,0.187500,1.198096,0.244510,0.062126,0.057010
29095200,S,1.135970,0.187500,1.263721,0.274788,0.127751,0.087288
29098800,P,0.985550,0.187500,1.046525,0.282372,0.060975,0.094872
29102400,P,0.985550,0.187500,1.016333,0.253320,0.030783,0.065820
29106000,F,0.634570,0.187500,0.675669,0.271345,0.041099,0.083845
29109600,F,0.634570,0.187500,0.731867,0.326847,0.097297,0.139347
29113200,F,0.634570,0.187500,0.759428,0.328346,0.124858,0.140846
29116800,F,0.634570,0.187500,0.788306,0.310999,0.153736,0.123499
29120400,F,0.634570,0.187500,0.758414,0.285808,0.123844,0.098308
29124000,V,0.283590,0.187500,0.428372,0.289739,0.144782,0.102239
29127600,V,0.283590,0.187500,0.520505,0.283675,0.236915,0.096175
29131200,V,0.283590,0.187500,0.496743,0.262474,0.213153,0.074974
29134800,V,0.283590,0.187500,0.468746,0.264384,0.185156,0.076884
29138400,F,0.634570,0.187500,0.759802,0.232475,0.125232,0.044975
29142000,P,0.985550,0.187500,1.048490,0.218578,0.062940,0.031078
29145600,P,0.985550,0.187500,1.021372,0.226230,0.035822,0.038730
29149200,F,0.634570,0.187500,0.643226,0.233023,0.008656,0.045523
29152800,V,0.283590,0.187500,0.309544,0.242368,0.025954,0.054868
29156400,D,0.183310,0.187500,0.250147,0.230147,0.066837,0.050004
29160000,D,0.183310,0.187500,0.265847,0.241977,0.082537,0.054477
29163600,D,0.183310,0.187500,0.267597,0.242051,0.084287,0.054551
29167200,V,0.283590,0.187500,0.342226,0.278962,0.058636,0.091462
29170800,F,0.634570,0.187500,0.747698,0.262167,0.113128,0.074667
29174400,S,1.135970,0.187500,1.237981,0.265829,0.102011,0.078329
29178000,S,1.135970,0.187500,1.113197,0.201859,-0.022773,0.014359
29181600,S,1.135970,0.187500,1.169113,0.176970,0.033143,-0.010530
29185200,P,0.985550,0.187500,1.094151,0.197325,0.108601,0.009825
29188800,P,0.985550,0.187500,0.935493,0.193148,-0.050057,0.005648
29192400,F,0.634570,0.187500,0.576869,0.195932,-0.057701,0.008432
29196000,F,0.634570,0.187500,0.582232,0.186320,-0.052338,-0.001180
29199600,F,0.634570,0.187500,0.612842,0.201011,-0.021728,0.013511
29203200,F,0.634570,0.187500,0.617172,0.216532,-0.017398,0.029032
29206800,F,0.634570,0.187500,0.601066,0.227696,-0.033504,0.040196
29210400,V,0.283590,0.187500,0.288688,0.231413,0.005098,0.043913
29214000,V,0.283590,0.187500,0.293018,0.244966,0.009428,0.057466
29217600,V,0.283590,0.187500,0.303790,0.239692,0.020200,0.052192
29221200,V,0.283590,0.187500,0.288606,0.267146,0.005016,0.079646
29224800,F,0.634570,0.187500,0.603652,0.282488,-0.030918,0.094988
29228400,P,0.985550,0.187500,1.023471,0.338704,0.037921,0.151204
29232000,P,0.985550,0.187500,1.042606,0.308471,0.057056,0.120971
29235600,F,0.634570,0.187500,0.732506,0.310420,0.097936,0.122920
29239200,V,0.283590,0.187500,0.352547,0.285401,0.068957,0.097901
29242800,D,0.183310,0.187500,0.235015,0.215015,0.051705,0.093838
29246400,D,0.183310,0.187500,0.281299,0.261299,0.097989,0.109197
29250000,D,0.183310,0.187500,0.232141,0.212141,0.048831,0.057907
29253600,V,0.283590,0.187500,0.363191,0.245840,0.079601,0.058340
29257200,F,0.634570,0.187500,0.746753,0.225290,0.112183,0.037790
29260800,S,1.135970,0.187500,1.313564,0.205776,0.177594,0.018276
29264400,S,1.135970,0.187500,1.254737,0.212609,0.118767,0.025109
29268000,S,1.135970,0.187500,1.198108,0.220065,0.062138,0.032565
29271600,P,0.985550,0.187500,1.032159,0.223194,0.046609,0.035694
29275200,P,0.985550,0.187500,0.973281,0.254076,-0.012269,0.066576
29278800,F,0.634570,0.187500,0.601733,0.267273,-0.032837,0.079773
29282400,F,0.634570,0.187500,0.656537,0.251478,0.021967,0.063978
29286000,F,0.634570,0.187500,0.693454,0.236179,0.058884,0.048679
29289600,F,0.634570,0.187500,0.650473,0.274355,0.015903,0.086855
29293200,F,0.634570,0.187500,0.665707,0.244632,0.031137,0.057132
29296800,V,0.283590,0.187500,0.343938,0.281864,0.060348,0.094364
29300400,V,0.283590,0.187500,0.374022,0.267335,0.090432,0.079835
29304000,V,0.283590,0.187500,0.376006,0.241626,0.092416,0.054126
29307600,V,0.283590,0.187500,0.388392,0.222023,0.104802,0.034523
29311200,F,0.634570,0.187500,0.752243,0.219493,0.117673,0.031993
29314800,P,0.985550,0.187500,1.149197,0.196576,0.163647,0.009076
29318400,P,0.985550,0.187500,1.067877,0.181913,0.082327,-0.005587
29322000,F,0.634570,0.187500,0.717996,0.197925,0.083426,0.010425
29325600,V,0.283590,0.187500,0.352694,0.214438,0.069104,0.026938
29329200,D,0.183310,0.187500,0.260187,0.230470,0.076877,0.042970
29332800,D,0.183310,0.187500,0.259410,0.239410,0.076100,0.053625
29336400,D,0.183310,0.187500,0.257125,0.237125,0.073815,0.052793
29340000,V,0.283590,0.187500,0.355642,0.214021,0.072052,0.026521
29343600,F,0.634570,0.187500,0.683847,0.224374,0.049277,0.036874
29347200,S,1.135970,0.187500,1.135651,0.168522,-0.000319,-0.018978
29350800,S,1.135970,0.187500,1.227891,0.227530,0.091921,0.040030
29354400,S,1.135970,0.187500,1.238333,0.263582,0.102363,0.076082
29358000,P,0.985550,0.187500,1.026842,0.290659,0.041292,0.103159
29361600,P,0.985550,0.187500,1.012868,0.253459,0.027318,0.065959
29365200,F,0.634570,0.187500,0.604038,0.291529,-0.030532,0.104029
29368800,F,0.634570,0.187500,0.612196,0.258740,-0.022374,0.071240
29372400,F,0.634570,0.187500,0.614905,0.268144,-0.019665,0.080644
29376000,F,0.634570,0.187500,0.610523,0.265866,-0.024047,0.078366
29379600,F,0.634570,0.187500,0.685499,0.234026,0.050929,0.046526
29383200,V,0.283590,0.187500,0.309594,0.255419,0.026004,0.067919
29386800,V,0.283590,0.187500,0.321472,0.262123,0.037882,0.074623
29390400,V,0.283590,0.187500,0.375100,0.297069,0.091510,0.109569
29394000,V,0.283590,0.187500,0.389633,0.272429,0.106043,0.084929
29397600,F,0.634570,0.187500,0.719354,0.236637,0.084784,0.049137
29401200,P,0.985550,0.187500,1.011216,0.211832,0.025666,0.024332
29404800,P,0.985550,0.187500,0.943697,0.179109,-0.041853,-0.008391
29408400,F,0.634570,0.187500,0.604243,0.219499,-0.030327,0.031999
29412000,V,0.283590,0.187500,0.245684,0.181022,-0.037906,-0.006478
29415600,D,0.183310,0.187500,0.150064,0.130064,-0.033246,-0.000729
29419200,D,0.183310,0.187500,0.151014,0.131014,-0.032296,-0.020921
29422800,D,0.183310,0.187500,0.168350,0.148350,-0.014960,0.006666
29426400,V,0.283590,0.187500,0.310026,0.216863,0.026436,0.029363
29430000,F,0.634570,0.187500,0.620817,0.232201,-0.013753,0.044701
29433600,S,1.135970,0.187500,1.103320,0.246480,-0.032650,0.058980
29437200,S,1.135970,0.187500,1.090088,0.257444,-0.045882,0.069944
29440800,S,1.135970,0.187500,1.092191,0.322947,-0.043779,0.135447
29444400,P,0.985550,0.187500,1.062022,0.289339,0.076472,0.101839
29448000,P,0.985550,0.187500,1.081967,0.298407,0.096417,0.110907
29451600,F,0.634570,0.187500,0.669542,0.306538,0.034972,0.119038
29455200,F,0.634570,0.187500,0.709454,0.321534,0.074884,0.134034
29458800,F,0.634570,0.187500,0.722435,0.305793,0.087865,0.118293
29462400,F,0.634570,0.187500,0.699962,0.323351,0.065392,0.135851
29466000,F,0.634570,0.187500,0.633935,0.305034,-0.000635,0.117534
29469600,V,0.283590,0.187500,0.331516,0.281605,0.047926,0.094105
29473200,V,0.283590,0.187500,0.303924,0.269282,0.020334,0.081782
29476800,V,0.283590,0.187500,0.327113,0.247722,0.043523,0.060222
29480400,V,0.283590,0.187500,0.327329,0.256561,0.043739,0.069061
29484000,F,0.634570,0.187500,0.691041,0.255814,0.056471,0.068314
29487600,P,0.985550,0.187500,1.131633,0.221149,0.146083,0.033649
29491200,P,0.985550,0.187500,1.161550,0.186396,0.176000,-0.001104
29494800,F,0.634570,0.187500,0.774679,0.188107,0.140109,0.000607
29498400,V,0.283590,0.187500,0.432693,0.191555,0.149103,0.004055
29502000,D,0.183310,0.187500,0.304833,0.201202,0.121523,0.013702
29505600,D,0.183310,0.187500,0.315796,0.208731,0.132486,0.021231
29509200,D,0.183310,0.187500,0.286394,0.245577,0.103084,0.058077
29512800,V,0.283590,0.187500,0.333520,0.212612,0.049930,0.025112
29516400,F,0.634570,0.187500,0.689142,0.226044,0.054572,0.038544
29520000,S,1.135970,0.187500,1.222029,0.229867,0.086059,0.042367
29523600,S,1.135970,0.187500,1.090344,0.171149,-0.045626,-0.016351
29527200,S,1.135970,0.187500,1.132361,0.192206,-0.003609,0.004706
29530800,P,0.985550,0.187500,0.946872,0.223329,-0.038678,0.035829
29534400,P,0.985550,0.187500,1.041680,0.227241,0.056130,0.039741
29538000,F,0.634570,0.187500,0.661863,0.228972,0.027293,0.041472
29541600,F,0.634570,0.187500,0.618023,0.226261,-0.016547,0.038761
29545200,F,0.634570,0.187500,0.631603,0.241603,-0.002967,0.054103
29548800,F,0.634570,0.187500,0.628857,0.244940,-0.005713,0.057440
29552400,F,0.634570,0.187500,0.693937,0.287877,0.059367,0.100377
29556000,V,0.283590,0.187500,0.349123,0.287412,0.065533,0.099912
29559600,V,0.283590,0.187500,0.329196,0.252010,0.045606,0.064510
29563200,V,0.283590,0.187500,0.348426,0.260196,0.064836,0.072696
29566800,V,0.283590,0.187500,0.307249,0.260587,0.023659,0.073087
29570400,F,0.634570,0.187500,0.619366,0.258370,-0.015204,0.070870
29574000,P,0.985550,0.187500,1.015138,0.294174,0.029588,0.106674
29577600,P,0.985550,0.187500,0.945594,0.253167,-0.039956,0.065667
29581200,F,0.634570,0.187500,0.574493,0.257612,-0.060077,0.070112
29584800,V,0.283590,0.187500,0.272588,0.248837,-0.011002,0.061337
29588400,D,0.183310,0.187500,0.177719,0.157719,-0.005591,0.038389
29592000,D,0.183310,0.187500,0.178988,0.158988,-0.004322,0.038497
29595600,D,0.183310,0.187500,0.178417,0.158417,-0.004893,0.030335
29599200,V,0.283590,0.187500,0.253492,0.203557,-0.030098,0.016057
29602800,F,0.634570,0.187500,0.692603,0.212386,0.058033,0.024886
29606400,S,1.135970,0.187500,1.267378,0.229037,0.131408,0.041537
29610000,S,1.135970,0.187500,1.218932,0.247477,0.082962,0.059977
29613600,S,1.135970,0.187500,1.255641,0.233811,0.119671,0.046311
29617200,P,0.985550,0.187500,1.031485,0.255030,0.045935,0.067530
29620800,P,0.985550,0.187500,1.012195,0.222843,0.026645,0.035343
29624400,F,0.634570,0.187500,0.667638,0.230446,0.033068,0.042946
29628000,F,0.634570,0.187500,0.686847,0.211177,0.052277,0.023677
29631600,F,0.634570,0.187500,0.691120,0.218192,0.056550,0.030692
29635200,F,0.634570,0.187500,0.706475,0.280914,0.071905,0.093414
29638800,F,0.634570,0.187500,0.722048,0.275587,0.087478,0.088087
29642400,V,0.283590,0.187500,0.356798,0.276286,0.073208,0.088786
29646000,V,0.283590,0.187500,0.347953,0.279296,0.064363,0.091796
29649600,V,0.283590,0.187500,0.345336,0.294916,0.061746,0.107416
29653200,V,0.283590,0.187500,0.365065,0.273793,0.081475,0.086293
29656800,F,0.634570,0.187500,0.743687,0.274345,0.109117,0.086845
29660400,P,0.985550,0.187500,1.094446,0.228971,0.108896,0.041471
29664000,P,0.985550,0.187500,1.009600,0.228012,0.024050,0.040512
29667600,F,0.634570,0.187500,0.612430,0.233851,-0.022140,0.046351
29671200,V,0.283590,0.187500,0.266216,0.205434,-0.017374,0.017934
29674800,D,0.183310,0.187500,0.223538,0.203538,0.040228,0.048895
29678400,D,0.183310,0.187500,0.243845,0.223845,0.060535,0.075023
29682000,D,0.183310,0.187500,0.244631,0.224631,0.061321,0.086155
29685600,V,0.283590,0.187500,0.360750,0.265140,0.077160,0.077640
29689200,F,0.634570,0.187500,0.664707,0.273678,0.030137,0.086178
29692800,S,1.135970,0.187500,1.271602,0.274842,0.135632,0.087342
29696400,S,1.135970,0.187500,1.257122,0.218557,0.121152,0.031057
29700000,S,1.135970,0.187500,1.183143,0.203648,0.047173,0.016148
29703600,P,0.985550,0.187500,1.028300,0.219858,0.042750,0.032358
29707200,P,0.985550,0.187500,0.991430,0.190751,0.005880,0.003251
29710800,F,0.634570,0.187500,0.682278,0.140426,0.047708,-0.047074
29714400,F,0.634570,0.187500,0.684775,0.166687,0.050205,-0.020813
29718000,F,0.634570,0.187500,0.688942,0.151169,0.054372,-0.036331
29721600,F,0.634570,0.187500,0.713710,0.198009,0.079140,0.010509
29725200,F,0.634570,0.187500,0.662542,0.163837,0.027972,-0.023663
29728800,V,0.283590,0.187500,0.305076,0.149593,0.021486,-0.037907
29732400,V,0.283590,0.187500,0.332185,0.196245,0.048595,0.008745
29736000,V,0.283590,0.187500,0.300748,0.196215,0.017158,0.008715
29739600,V,0.283590,0.187500,0.301704,0.208926,0.018114,0.021426
29743200,F,0.634570,0.187500,0.654505,0.233719,0.019935,0.046219
29746800,P,0.985550,0.187500,1.000413,0.207572,0.014863,0.020072
29750400,P,0.985550,0.187500,1.010853,0.195652,0.025303,0.008152
29754000,F,0.634570,0.187500,0.676420,0.204680,0.041850,0.017180
29757600,V,0.283590,0.187500,0.368860,0.224483,0.085270,0.036983
29761200,D,0.183310,0.187500,0.250212,0.225933,0.066902,0.038433
29764800,D,0.183310,0.187500,0.248796,0.228796,0.065486,0.047071
29768400,D,0.183310,0.187500,0.242077,0.222077,0.058767,0.047450
29772000,V,0.283590,0.187500,0.337765,0.240016,0.054175,0.052516
29775600,F,0.634570,0.187500,0.706337,0.225075,0.071767,0.037575
29779200,S,1.135970,0.187500,1.394625,0.269292,0.258655,0.081792
29782800,S,1.135970,0.187500,1.396644,0.301560,0.260674,0.114060
29786400,S,1.135970,0.187500,1.427580,0.347567,0.291610,0.160067
29790000,P,0.985550,0.187500,1.210168,0.266380,0.224618,0.078880
